RadTrack,Copyright 2012-2014 by RadiaBeam Technologies LLC - All rights reserved (C)
 p0 [eV],Q [C],mass [eV]
 200000000.0,1e-09,510998.909848
 x,xp,y,yp,s,dp
 [m],[rad],[m],[rad],[m],[rad]
2.522972093269e-03,-2.484139185952e-02,-1.029606027251e-03,1.133726217000e-03,1.311825917531e-04,-1.565479957304e-03
-1.038968275878e-03,9.478158004531e-03,-1.036534734072e-04,1.028608003847e-03,-1.937272812252e-03,-7.442706383522e-04
2.070346494975e-03,-2.197833724475e-02,-9.352872316903e-04,6.999973576194e-04,6.074109346481e-04,4.247693353109e-04
8.813251137813e-04,-7.909380871372e-03,-6.728928883082e-04,1.418666481225e-03,-1.107422873123e-03,3.226875587996e-04
-1.492408114989e-03,1.340051006099e-02,-7.440761029428e-04,4.352709335253e-04,-9.110343803065e-04,-6.105764300709e-04
1.289413616617e-03,-1.227001275505e-02,-3.926479444964e-04,1.780452318548e-03,2.279477639718e-03,1.094711080212e-03
-1.349390164086e-04,2.106606258783e-03,-6.836977402149e-04,2.768120337420e-04,-8.011214200470e-04,7.976349075646e-04
1.040918487810e-03,-9.979149092391e-03,1.274550087739e-03,1.841148543956e-03,5.752285419300e-04,2.908427712876e-04
-7.962828041272e-05,6.084919492390e-04,-4.318059412821e-04,1.526916639925e-03,1.836929582007e-03,-6.563633334672e-04
-7.801081335461e-04,5.641697204571e-03,1.723365542018e-03,1.792724917162e-03,2.287791962831e-03,-2.405545018625e-04
8.552130240340e-04,-7.407942046910e-03,1.180197770735e-03,-5.971805823393e-04,3.142505869950e-04,-5.322036733926e-04
9.679376199612e-04,-1.113478645544e-02,7.319366711504e-04,-5.553665983448e-04,3.516948367708e-04,-2.951957588219e-04
1.486668238471e-03,-1.508790982735e-02,-1.186654632619e-03,1.256161838510e-03,-6.128416859586e-04,-2.926924725280e-04
-1.200963238992e-03,1.258872587171e-02,1.107812508683e-03,5.456936504187e-04,6.649299578776e-04,-4.232088714133e-04
-4.243316984313e-04,3.225645805842e-03,4.761471239646e-05,2.432875141651e-03,-3.604326544467e-04,-9.648570234886e-04
-3.955427563685e-04,4.407071445345e-03,-1.511746366231e-03,1.970993950428e-03,9.498665765926e-04,-6.366815916942e-04
4.467953412810e-05,-1.532599026750e-03,-5.516190580874e-04,-2.896751515686e-04,1.529827617153e-03,1.718630189610e-03
-1.037924753516e-03,1.063695254245e-02,-7.301151697325e-04,1.614719123461e-03,3.227575289117e-04,4.633035926094e-04
5.500428013180e-04,-5.723053051333e-03,7.793074428900e-04,-1.645356015214e-03,-1.850219216477e-04,2.793314400529e-04
1.950369881532e-03,-1.865045661152e-02,4.065397659830e-04,8.698314352083e-04,3.067977726926e-04,-9.888949478655e-04
-3.537242890488e-04,3.768205795195e-03,-3.969361701546e-04,4.678789544185e-04,3.469297781365e-04,1.092725476325e-03
2.420779528850e-05,-6.948102924090e-04,-5.411295531180e-05,6.914069804024e-04,-4.381368677849e-04,2.358660871835e-03
-1.478485246940e-03,1.440267062148e-02,4.614188133079e-04,2.494434175467e-03,5.239914134849e-04,-6.934271232859e-04
3.595592037929e-04,-3.604019526307e-03,1.567497644483e-03,1.220891524839e-03,3.557620087440e-05,1.591746132977e-03
1.973408443870e-03,-1.992450883397e-02,-7.034684544107e-05,1.213765774457e-03,-8.775651635437e-04,-1.949012994459e-03
2.329031274975e-03,-2.325435056017e-02,-7.338568204558e-04,3.759403439220e-04,1.192573591435e-04,-4.425551101375e-04
9.866760735437e-04,-1.014839309416e-02,6.620887823376e-04,3.841890597607e-04,9.992565805853e-05,8.001868026611e-04
1.898963622808e-04,-2.477267764785e-03,7.569097058150e-04,1.244099565700e-03,-7.173780119166e-04,8.780731826915e-04
1.201684064102e-03,-1.349811629775e-02,2.108023736450e-03,1.225379715126e-03,-2.464586193033e-04,5.422570109377e-05
6.659338707197e-04,-6.488456815102e-03,-1.087109732383e-03,2.125117593739e-03,-4.939207186046e-06,1.010409154418e-03
-1.627805944557e-03,1.465196971619e-02,9.930483508978e-04,-6.265729635555e-05,2.454987802756e-04,1.499320736082e-04
3.346994976385e-04,-3.813459745164e-03,-2.210962163300e-04,6.085444029088e-04,7.455222531119e-04,2.182032523783e-03
-1.701027551056e-03,1.674970834588e-02,-1.400857979582e-03,4.070344234028e-04,-1.028970431934e-03,-1.660577798080e-03
-3.171158188411e-04,4.073767667904e-03,-6.521982952293e-04,8.134420242061e-04,-1.498851854890e-03,7.952407817650e-04
-6.037251346604e-04,5.330788955412e-03,-1.785890946760e-03,1.852849211898e-03,-2.995894289121e-04,-9.636378489328e-04
3.372731105178e-05,-5.135364404933e-04,-2.113780056125e-04,1.580542082477e-03,-1.060570486381e-03,1.060660579544e-03
-8.099739508153e-04,8.242425134374e-03,-1.965482450494e-03,2.016270125083e-04,-8.839278140327e-04,-1.340996059620e-03
-1.631152138531e-03,1.626623832834e-02,-2.762701960873e-05,1.767540752687e-03,-1.138310277578e-03,-1.591567231209e-03
1.176090718131e-03,-1.239273112012e-02,8.436106135788e-05,2.345438181079e-03,-8.237455921312e-04,6.493228706621e-04
-1.263805360250e-03,1.164205915461e-02,1.849519195115e-03,3.939349561667e-05,-1.401758044176e-03,-4.920291638043e-04
1.064336406416e-03,-1.076649261423e-02,1.785396167838e-03,1.231657301906e-03,-6.958995950686e-04,2.108127814402e-03
2.368573203406e-04,-2.436706335078e-03,4.260260586135e-04,-2.405539478365e-04,1.349503999331e-03,1.014879398026e-03
1.059941228737e-03,-1.146177973924e-02,-4.575105702646e-04,1.790800372670e-03,-3.481321813958e-04,3.645849556272e-04
-1.732840312136e-03,1.766515133696e-02,1.162144755933e-04,8.579624110147e-04,-7.454777972289e-04,1.260599153048e-03
1.430885007398e-04,-8.092282198510e-04,1.125408661689e-03,2.197078052217e-03,2.720345905030e-03,1.206230278617e-03
-2.044283616948e-03,2.152253300909e-02,9.921634069258e-04,1.980922691268e-03,1.030792395437e-04,-5.386301025294e-04
-4.862671930005e-04,4.646622836598e-03,2.026630491508e-03,2.385905331474e-03,1.438776516335e-03,1.230296382208e-03
-6.208254741350e-05,-2.960010666319e-05,2.345628518811e-04,1.817460802906e-03,1.911496329584e-04,-8.773203250921e-05
-2.397782640188e-04,2.480699143143e-03,2.209162248982e-04,1.249064410545e-03,-2.013651688327e-03,-3.607483429736e-04
9.814089738595e-04,-8.174923899542e-03,1.136143409152e-03,1.861402278005e-03,-1.085133151485e-03,-1.384817553861e-03
1.039385696206e-03,-1.145869065887e-02,-2.262004567895e-03,7.598367006344e-04,2.242596079102e-04,-1.122001558620e-03
3.546334767453e-04,-4.387916885813e-03,1.416422420620e-03,4.246447763200e-04,-6.295389150837e-04,-4.999441752992e-04
-9.350951802956e-04,1.062543628810e-02,-1.141608155797e-03,2.816702769717e-03,2.382634786417e-04,1.620104952928e-03
1.239443073588e-03,-1.240273811491e-02,9.363975206679e-04,1.028455522927e-03,5.722874739167e-04,-8.076626429258e-04
6.356955410303e-04,-5.455902163696e-03,1.522462736440e-04,7.192440755904e-04,2.562313342386e-05,1.749308814703e-03
-8.790268698062e-05,8.889488543807e-04,-3.017190694572e-04,1.252907494968e-03,-2.143314442785e-03,6.605740093606e-04
-1.003896226143e-03,9.821696551757e-03,-2.097943074753e-04,1.522663026779e-03,7.818469762543e-04,4.568643849581e-04
8.920959297902e-04,-7.071520359860e-03,-7.165791852329e-04,1.166387943065e-03,-1.783420826412e-03,7.191418864639e-04
1.335537568226e-03,-1.428186969795e-02,-1.531372287125e-04,2.170134191211e-03,-3.393993238297e-04,5.670615909537e-04
1.799716654630e-03,-1.931119514270e-02,-5.312109612691e-04,2.727972713320e-03,2.138534861252e-04,2.244884295126e-04
-4.349497415624e-04,3.258908178393e-03,1.319950730991e-04,5.570886486219e-04,1.082024548061e-03,1.166563009029e-03
2.184077946285e-04,-2.916284248380e-03,7.478414367735e-04,1.253103900561e-03,-2.988097920647e-04,-2.838110848268e-04
-7.876205322919e-04,6.912575752686e-03,-1.509189452760e-03,1.863366759933e-03,-5.115791570145e-04,-3.462307548088e-04
7.886130714220e-04,-7.958370363661e-03,-6.249316569000e-04,2.708370023970e-03,1.456423370079e-03,7.840809207110e-04
5.340886057469e-04,-5.545053842831e-03,2.206255360736e-03,1.302320159418e-03,-1.047908506350e-03,1.443146199571e-03
-3.646354556279e-04,2.633603232948e-03,7.564433362652e-04,2.881782581581e-03,1.168680624554e-03,-8.601082893918e-04
-2.131991540114e-03,2.062880375953e-02,1.221716377349e-03,-2.146643574173e-04,4.304438847980e-04,-4.933325935083e-04
-1.270362982471e-03,1.333353820396e-02,-1.624835393087e-03,1.551490143300e-03,-8.093765254536e-04,-5.255901453226e-04
-1.288219375559e-03,1.159488960695e-02,-6.990076837249e-04,6.651814126491e-04,-7.913326772224e-04,-2.191185948667e-04
-1.611264345818e-04,1.602526587400e-03,-4.150988081381e-04,6.133077710662e-04,-1.390690208027e-03,-1.021808493074e-03
-1.648702907191e-03,1.605306101144e-02,8.497747326165e-04,8.762176364043e-04,-3.382609249070e-04,-1.516226350940e-04
1.572037450569e-03,-1.676839010732e-02,9.085561709768e-04,1.231167620342e-03,7.821483980225e-04,5.347805869514e-04
-1.645126518148e-04,2.508108281578e-04,1.904515405684e-03,1.612432162218e-03,5.577647086250e-04,-7.871037033148e-04
-7.640031993865e-04,8.716263261066e-03,7.686259537966e-04,1.618756541584e-03,-7.875394243337e-04,1.137603147585e-04
-7.691401533501e-04,7.858046048236e-03,-1.146265653270e-03,1.700886363792e-03,-8.458375685731e-04,8.657826416606e-04
9.214392567935e-04,-9.417320031331e-03,9.253671912013e-04,6.219027956136e-04,-4.903290965865e-04,-2.046120844701e-04
7.232474890230e-05,-2.213061370135e-03,8.452454715945e-04,9.879928399214e-04,-3.463640300733e-04,-6.771396149173e-05
-4.551542463970e-04,4.540886275684e-03,6.503188906361e-04,1.530551913724e-03,4.897471293888e-05,8.683832140884e-04
1.211645238204e-03,-1.001275706306e-02,1.104550986612e-03,6.702007357152e-04,-7.591534590469e-04,-2.562775257068e-04
1.238192052180e-03,-1.173974612471e-02,-1.277194936339e-04,2.326623425869e-03,-1.523289556231e-03,4.023552333352e-04
-9.453285456708e-04,9.391441083546e-03,-1.369623713815e-05,7.113952398371e-04,1.012244737206e-03,-2.013259226208e-03
2.709486154187e-04,-4.698314978295e-03,-6.149665210499e-04,2.603736523364e-03,5.840401910557e-04,-7.396059349910e-04
6.568924386424e-04,-6.871694520668e-03,-1.921157378475e-04,1.070448611142e-03,1.231041347224e-03,-8.570112466407e-04
-4.120524635330e-04,6.171305986509e-03,-1.076586545939e-03,2.597739963224e-04,-4.766136407237e-04,-5.541771236214e-04
-1.423561504349e-03,1.441431583874e-02,1.784168541317e-03,8.680151069757e-04,7.672608904545e-04,-2.186491901825e-03
1.101232997339e-03,-1.158323114801e-02,9.739766258301e-04,1.674067064023e-03,-1.306783597350e-04,-1.035940244420e-03
-2.601743488869e-04,2.134463810297e-03,-1.847134936967e-04,1.098092189404e-03,1.914785221618e-04,-6.639138051744e-04
1.054937601330e-03,-1.110108487921e-02,-6.427557700946e-04,1.510849509892e-03,-1.340092404758e-03,-1.516864463989e-03
3.451211197842e-04,-3.651550070596e-03,-6.972796997999e-04,2.584614852731e-03,-6.341894271151e-04,4.399620787276e-05
-1.607215705346e-04,2.192170702753e-04,-2.489994359925e-05,-3.650688577476e-04,-3.645622936349e-04,4.284700999567e-04
3.145320886951e-04,-3.801558135741e-03,-1.724090292194e-04,1.659476039838e-03,1.677688362622e-04,1.143351522664e-04
-8.857979025619e-04,7.624949193907e-03,7.865787247925e-04,1.163306597220e-03,2.053842265522e-03,-5.801323221866e-04
-9.951487282760e-04,9.228430229022e-03,1.332323607087e-03,1.311817131790e-03,1.643086002486e-03,-1.033240626267e-03
-1.429025332991e-03,1.191128921509e-02,-9.101062206362e-04,-1.645096309972e-04,6.680548875043e-04,1.417687046123e-03
-6.094027110235e-04,5.951664105529e-03,-9.554492024136e-04,1.147837724216e-03,-3.372270085240e-04,1.343719406834e-04
-1.015674578859e-03,8.620436159482e-03,-3.428525915772e-04,9.202238521087e-04,1.708032181435e-04,-6.121838779890e-04
1.378782818302e-03,-1.294009095476e-02,4.538645693928e-05,-4.383140982603e-04,5.896009287705e-04,8.232311694099e-04
-2.980291046404e-04,2.310506960498e-03,-5.439396461822e-04,-1.999955119926e-04,2.152503875369e-05,2.055122312638e-05
-1.290071194171e-03,1.268732028723e-02,-9.076657944092e-04,-3.811480604931e-04,-1.288652579863e-03,-1.710542334438e-03
1.059010923613e-03,-1.179645197941e-02,-1.561855717556e-03,1.510390428737e-03,-8.892163466617e-04,1.154223467681e-03
1.569870614421e-03,-1.530201436352e-02,-1.535669858470e-03,9.690776086159e-04,2.159410619279e-05,-7.174746600102e-04
-7.503091961818e-04,7.864243939238e-03,-1.432544017094e-03,1.667810448575e-03,1.060124380125e-03,-6.652782531566e-04
-3.996417892214e-04,4.751811461225e-03,-1.988070496290e-03,-8.830344402080e-05,6.962623980638e-05,3.228687169731e-04
1.185405132235e-03,-1.042830384185e-02,-6.196702798633e-04,5.212168027538e-04,-5.670383953034e-04,9.442254574745e-04
-1.782907506712e-03,1.673843986784e-02,-1.819535102604e-04,2.437161308978e-03,-1.491866549925e-03,-4.177596662385e-05
8.440709793491e-04,-9.481588081170e-03,1.005925209466e-03,-6.060349605906e-04,-1.272587723918e-03,-4.820910705994e-04
1.806235405370e-04,-7.629873152571e-05,2.211423936595e-03,7.282999696714e-04,1.336186281384e-04,-1.907653284574e-04
-9.575621627842e-04,9.007356522183e-03,6.462187251286e-04,3.898014591342e-05,1.074829300581e-03,-1.729583049957e-03
-3.699969314126e-04,2.032602210132e-03,1.509674281814e-03,1.592459895343e-03,-2.163373876126e-03,-4.713370637798e-04
1.223500330459e-03,-1.263824182384e-02,7.766087782695e-04,1.854382034934e-04,1.612841486088e-03,-6.508415962215e-06
-1.530704165927e-04,9.079726463561e-04,-2.750763229113e-04,-9.006375519878e-04,-3.850936429660e-04,2.593333641446e-05
-3.051517761373e-04,4.131367167364e-03,-1.254064776980e-03,2.605410842763e-03,8.012702223696e-04,1.057174308764e-03
-4.527213486818e-04,3.441066135492e-03,4.273154077542e-04,1.413404981870e-03,-3.177874125627e-04,1.574674582992e-03
5.954075288965e-04,-6.437754506686e-03,3.797102480696e-04,1.941942878762e-03,1.512251406670e-03,8.253356518096e-05
-1.033487977765e-03,9.432194781058e-03,-1.840200713853e-04,1.145941111209e-03,-1.754077508327e-04,-1.216254602923e-03
-8.836031490382e-04,9.366166994567e-03,-3.904584181512e-04,3.070054242518e-04,1.780191822876e-03,-4.689669851796e-04
-3.023724526206e-04,2.696120375796e-03,-8.200805448349e-04,9.231670853511e-04,1.335854329166e-03,-4.964154944571e-04
1.050531816221e-04,-1.630229396319e-03,1.443200928085e-03,9.555868835319e-04,-1.548190570672e-03,4.261412335745e-04
-3.333443051411e-04,2.254960165038e-03,-8.382888391409e-04,2.232102890383e-04,-1.841840466763e-03,-6.259434301158e-04
-2.557873178894e-04,3.519480665966e-03,-1.587204559586e-04,6.086766135752e-04,-1.095680646737e-03,-4.411663725637e-04
4.591217284616e-04,-4.413714063030e-03,3.412072173257e-04,-6.296332579509e-04,2.588876830707e-03,1.418378254055e-03
-4.108095440709e-05,3.746560532741e-04,-1.122599510042e-03,1.993517067463e-03,1.471034288659e-05,1.959564229450e-04
-1.687332172624e-03,1.770793216674e-02,-1.264439462033e-04,-9.102081013778e-04,7.350510681211e-04,-2.269975137152e-05
5.973892787098e-04,-5.517500920225e-03,8.863772871845e-04,2.701430063079e-03,-2.401080508102e-04,-1.319930021878e-03
1.853095857169e-04,-1.370174726310e-03,-1.570869374389e-03,1.284293192302e-03,-2.211165562590e-03,1.107571415547e-03
-1.994622175827e-03,1.920458110677e-02,-1.556405095807e-03,1.082040894799e-03,1.026488102505e-04,6.625635770907e-04
-1.515422668676e-03,1.354880317302e-02,-6.301874114098e-04,1.913773491651e-03,8.938325291687e-04,3.464552756470e-04
-7.845468239920e-04,8.459460705460e-03,1.187646737171e-03,2.023187706808e-03,1.731724180702e-04,-1.356687358648e-03
-1.202114170202e-03,1.192313704340e-02,8.496215264823e-04,-5.744197922570e-04,1.484851309179e-03,1.202264309020e-04
1.366394689678e-03,-1.291572258219e-02,1.612447546600e-04,-1.775701245837e-04,2.037674355096e-04,1.845327774403e-03
-4.074993675806e-04,4.480623221419e-03,-1.100370046035e-03,3.852505110696e-04,8.094558149553e-04,-2.199572904131e-03
4.112926009878e-04,-5.998877181728e-03,-2.885782923743e-03,5.414544171996e-04,-1.098665492588e-03,1.069759627152e-03
2.306143917317e-04,-2.223413172951e-03,-4.376689014885e-04,2.276738328489e-03,-1.560410086811e-03,1.685777620393e-03
-2.975346338810e-06,-1.480906863795e-03,-6.431196352150e-05,7.882691134124e-04,1.175919397186e-03,-1.009950806891e-03
3.923882267934e-04,-5.909920733512e-03,1.317398622156e-03,6.086328271616e-04,1.022549635282e-03,-6.385636620750e-04
1.127612595916e-03,-1.123789369979e-02,2.009596182598e-04,1.253357851869e-03,2.271138015917e-03,5.926635178221e-04
7.759414741909e-04,-7.331330611197e-03,-1.764771442575e-04,-1.884175885414e-04,5.238474974394e-04,-4.020409679021e-04
1.158645041125e-03,-1.066943011303e-02,1.397126005664e-03,-3.420070651423e-04,3.354595259940e-04,-3.911248434664e-04
6.857286184789e-04,-6.609303648108e-03,-8.394787607005e-05,1.679202310122e-03,4.563973428178e-04,-2.472766449541e-04
-6.297721239172e-04,4.741974814292e-03,5.877614618911e-04,-3.741823830951e-04,-6.207347383769e-04,4.376799365432e-04
-1.117484876680e-04,1.224046378144e-03,1.283632949153e-03,2.208858682499e-03,2.914354510675e-03,2.134048851581e-03
6.191388822661e-05,1.068820389307e-03,-2.459027413759e-04,3.467739533102e-03,-7.022103045060e-04,9.347459147889e-04
6.699496829910e-04,-6.740160502607e-03,-1.686491912089e-03,4.084370403381e-05,-6.870516477475e-05,3.713923569011e-04
2.392458547836e-04,-2.932919562408e-03,-7.304413699412e-05,5.140130859567e-04,-2.464208055219e-04,-1.111468632834e-03
-1.209150666898e-03,1.244301458620e-02,1.535705374847e-04,-1.438676851866e-03,8.243165238043e-04,1.165874938622e-03
-2.660431907381e-04,2.318617536543e-03,-1.785045684820e-03,7.911083735689e-04,1.968797386729e-04,-5.286918098523e-04
-7.488783628581e-04,7.389449539781e-03,-1.188320055437e-04,-1.483821015698e-03,-1.772559879725e-04,1.125497027047e-03
-1.675949989750e-04,1.204105061657e-03,7.106315376893e-05,7.145339695957e-05,-1.911285924935e-04,-1.856922563341e-03
-4.057266275972e-05,6.268803091092e-04,-5.226243394017e-04,-1.345964061946e-03,-4.323089013345e-04,-9.599674663168e-04
-2.006815497805e-04,3.038739439023e-03,-5.185739800143e-04,-2.102683577744e-05,1.161801315474e-03,7.781798683793e-04
-1.744694489883e-03,1.654958288642e-02,1.310620646730e-03,1.016206304061e-03,1.580897219604e-03,-1.798736560743e-03
6.727278709984e-04,-7.620583955510e-03,-8.560911079529e-04,4.590978183677e-04,-7.305983076332e-04,4.133344237426e-04
1.484165219170e-03,-1.581296732756e-02,-1.482587662262e-03,2.884528020499e-03,5.347491978742e-04,4.360697402894e-04
1.971309639186e-04,-1.952119158897e-03,1.290991785241e-03,2.308087496855e-03,1.750898538745e-03,-2.002860244164e-04
8.559711813811e-04,-8.016855049509e-03,-1.286339328677e-03,6.979813185731e-04,-8.683200886787e-04,-1.035245881531e-03
-3.528480726760e-04,4.971583367015e-03,2.625462430537e-05,2.153340950183e-04,1.837821589899e-03,5.187642152982e-04
1.039227497101e-03,-1.106797659414e-02,-5.059219033533e-04,5.101684828133e-04,1.431972947625e-03,2.884288249259e-04
6.526466409251e-04,-6.466590516192e-03,2.711452256918e-03,1.459918152669e-03,-3.758010424515e-04,-2.028441469868e-04
-7.614190391282e-04,8.194814679440e-03,-3.956352988193e-04,3.549604061622e-03,-7.938276002692e-04,-7.387193411777e-05
1.219404353525e-03,-1.300833407723e-02,4.408369537466e-04,3.614319658053e-04,1.706735983458e-04,1.808299371476e-03
2.147329504564e-03,-2.238570653635e-02,-3.268331583761e-05,2.734413166952e-03,-6.449863722479e-04,-2.625331630386e-04
-1.368714230563e-03,1.396609288368e-02,1.621776671892e-03,1.941926700833e-03,-8.488861324665e-05,1.642439905965e-03
2.811313812531e-04,-3.819329091587e-03,-7.038031025955e-04,2.429202218705e-03,8.239111098064e-04,-2.425848825929e-03
-6.075760019808e-04,5.953617244039e-03,-6.238703902212e-04,2.538918404920e-03,1.717012198487e-04,-2.366312472904e-04
-8.387890903105e-05,4.752454764547e-04,-1.100428234743e-03,-1.530323792551e-03,4.274677549343e-04,-2.287478832092e-04
1.091595898426e-04,1.345256600935e-04,4.815916311940e-05,9.284364495818e-04,-9.310592070967e-06,-1.261866816373e-03
-7.745259746568e-04,6.681960558268e-03,-7.526143996057e-04,1.338932351776e-04,2.404896863977e-04,7.330704195490e-04
-4.074777417989e-04,4.719832176940e-03,-5.429696003790e-06,3.911787524502e-04,2.368972393014e-04,-1.058177589004e-03
1.084364502457e-03,-9.526188675970e-03,1.866087857021e-04,-2.955884968801e-04,9.257779245605e-04,4.160999602991e-04
-1.398037581871e-03,1.478893698965e-02,6.639991748727e-04,1.611160140140e-03,-1.665149864403e-03,-6.039022259496e-05
-1.314842388267e-04,-4.150616744190e-04,7.148135914133e-04,2.046127447063e-03,1.066505074484e-03,1.110980845470e-03
8.043416233279e-04,-8.741556469272e-03,-1.009344726713e-03,4.609040494794e-04,-5.873604609361e-04,4.474374753810e-04
